ID,Manzana,Lote,Superficie,Estado,Cuota,Total,Descuento,Contado,Entrega ,
"001-RESIDENCIAL ALTO PARAISO
",,,,,,,,,,
44-9-14,9,14,367.57,Libre,350000,45500000,,,,
44-9-15,9,15,367.57,Libre,350000,45500000,,,,
44-9-16,9,16,367.57,Libre,400000,52000000,,,,
44-10-1,10,1,396.16,Vendido,360000,46800000,,,,
44-10-2,10,2,396.16,Libre,300000,39000000,,,,
44-10-3,10,3,396.16,Libre,300000,39000000,,,,
44-10-4,10,4,396.16,Libre,300000,39000000,,,,
44-10-5,10,5,396.16,Libre,300000,39000000,,,,
44-10-6,10,6,396.16,Libre,300000,39000000,,,,
44-10-7,10,7,396.16,Libre,300000,39000000,,,,
44-10-8,10,8,396.16,Libre,300000,39000000,,,,
44-10-9,10,9,396.16,Libre,300000,39000000,,,,
44-10-10,10,10,396.16,Libre,350000,45500000,,,,
44-11-1,11,1,367.63,Vendido,400000,52000000,,,,
44-11-2,11,2,,Plaza,,,,,,
44-11-3,11,3,367.63,Vendido,350000,45500000,,,,
44-11-4,11,4,367.63,Vendido,350000,45500000,,,,
44-11-5,11,5,415.52,Vendido,400000,52000000,,,,
44-11-6,11,6,394.29,Vendido,300000,39000000,,,,
44-11-7,11,7,382.15,Libre,350000,45500000,,,,
44-11-8,11,8,367.57,Libre,300000,39000000,,,,
44-11-9,11,9,367.57,Vendido,300000,39000000,,,,
44-11-10,11,10,367.57,Vendido,350000,45500000,,,,
44-12-1,12,1,396.16,Vendido,350000,45500000,,,,
44-12-2,12,2,,Plaza,,,,,,
44-12-3,12,3,396.16,Libre,300000,39000000,,,,
44-12-4,12,4,396.16,Vendido,300000,39000000,,,,
44-12-5,12,5,495.57,Vendido,300000,45500000,,,,
